uri,author,replying_to,text,created_at,depth,likes,reposts
at://did:plc:wpvqdnqnbz2m4rbprsq54xjf/app.bsky.feed.post/3mle6qoakas2i,ellisonx.bsky.social,meidastouch.com,"What is JFK Jr's CDC gonna do with em in Nebraska, give em buffalo penises to gnaw on?",2026-05-08T16:49:13.847Z,1,0,0
at://did:plc:wleg7ohbd65ypc7avv6xjm4v/app.bsky.feed.post/3mleaahspls2l,kimby7000.bsky.social,ellisonx.bsky.social,"University of Nebraska Medical Center Biocontainment Center! 
Remember when those people who had Ebola during 2014 outbreak.  That's where those people went...state of the art in containment.
Probably the best place for them.
From a proud ""blue dot"" Nebraskan",2026-05-08T17:15:57.715Z,2,4,0
at://did:plc:wpvqdnqnbz2m4rbprsq54xjf/app.bsky.feed.post/3mleal3rxdk2i,ellisonx.bsky.social,kimby7000.bsky.social,"Oh gosh, I'd forgotten about that place, thank you for the reminder! Appreciated!",2026-05-08T17:21:54.207Z,3,3,0
at://did:plc:2f6zjm27yz3ljbt2g3ntvgvg/app.bsky.feed.post/3mleogflebc22,izzieislandheart.bsky.social,ellisonx.bsky.social,RFK Jr.'s CDC. JFK Jr. died with his wife and sister-in-law in a plane crash near Martha's Vineyard.,2026-05-08T21:29:49.089Z,2,0,0
at://did:plc:wod5hcvx4ke3suyjo5wkgzc2/app.bsky.feed.post/3mleck2auss2y,japhetgaray.bsky.social,meidastouch.com,Fake news. MAHA has this contained. MAGA is Freedom. Trust in the pedophile. 👍🏾,2026-05-08T17:57:06.528Z,1,0,0
at://did:plc:wleg7ohbd65ypc7avv6xjm4v/app.bsky.feed.post/3mleac3wfsk2l,kimby7000.bsky.social,meidastouch.com,"Absolutely!  University of Nebraska Medical Center Biocontainment Center! 
Remember when those people who had Ebola during 2014 outbreak.  That's where those people went...state of the art in containment.
Probably the best place for them.
From a proud ""blue dot"" Nebraskan",2026-05-08T17:16:52.363Z,1,5,0
at://did:plc:wflwoez6ugomvtpianc47rvl/app.bsky.feed.post/3mle7pq34uk27,nicoleminet.bsky.social,meidastouch.com,get ready for the next epidemic,2026-05-08T17:06:35.955Z,1,0,0
at://did:plc:wf23oe4crqaubwjeuyt54lze/app.bsky.feed.post/3mle77cqv522z,wyrmbear.bsky.social,meidastouch.com,"Pretty sure the CDC doesn't have the manpower to form ""teams"" plural, at this point....",2026-05-08T16:57:25.117Z,1,0,0
at://did:plc:wb2nbcyp3tzegmoacn65mxte/app.bsky.feed.post/3mlewiae4b22u,chevelle66ca.bsky.social,meidastouch.com,So they’re sending them to quarantine in a virus denier State?! Perfect! Lmfao!,2026-05-08T23:54:00.652Z,1,1,0
at://did:plc:vxvb77zlwztrerfjd3bdrkuo/app.bsky.feed.post/3mleykrxh422z,outrider1.bsky.social,meidastouch.com,Nothing like bringing the infected people into the CENTER of America! Wow!,2026-05-09T00:31:13.704Z,1,0,0
at://did:plc:vxhjfavsmnb36us2rzsv64tt/app.bsky.feed.post/3mle7jk3phs2y,ab4aoc.bsky.social,meidastouch.com,"Why did the national news say last night that people are already in Virginia, Texas, California and Arizona from the boat? And the only state willing to say if they are quarantining was Arizona and that person is not quarantining.",2026-05-08T17:03:08.356Z,1,2,0
at://did:plc:drto6ja5dn3oy6lhh4pyukyf/app.bsky.feed.post/3mleeisce322j,calinewfie.bsky.social,ab4aoc.bsky.social,"The words they used were very unspecific, caught that too. They are “self isolating “ and in contact/remote monitoring of the passengers.",2026-05-08T18:32:12.116Z,2,1,0
at://did:plc:vnabbhycq6u5ro23bz56l2qc/app.bsky.feed.post/3mlfz2m77d22y,hikercat.bsky.social,meidastouch.com,Will the republicans quarantine POC in detention centers and then say they weren't showing any signs of illness at the time?,2026-05-09T10:12:44.277Z,1,0,0
at://did:plc:vjj57wykm4z3bdjiq6ogoufp/app.bsky.feed.post/3mleg6nn2fs2t,proudsocialistd.bsky.social,meidastouch.com,Send RFK let him check it out.,2026-05-08T19:02:19.163Z,1,1,0
at://did:plc:vj6jvoddz3qzxnziu2nnquk5/app.bsky.feed.post/3mlejh76dg22h,madcolorist.bsky.social,meidastouch.com,"If it hits our shores we are totally screwed. This chorus line of clowns are all incompetent and unable to handle this stuff. The war, tariffs, AND this? The economy will completely flatline. Get ready for the worst case senerio.",2026-05-08T20:00:47.216Z,1,0,0
at://did:plc:v2gaapzu6rkwv6l3xfvgzgsz/app.bsky.feed.post/3mle6f767gs23,doncartwright.bsky.social,meidastouch.com,We’re fucked.,2026-05-08T16:42:48.943Z,1,1,1
at://did:plc:upem7ggjkblrs57shv3ucp3z/app.bsky.feed.post/3mlecxkwhfs2r,talaikis.bsky.social,meidastouch.com,Why Americans did eat mouse shit on cruises?,2026-05-08T18:04:40.219Z,1,0,0
at://did:plc:uehlychyonhu7xxxho3kjrjw/app.bsky.feed.post/3mlgatf36uk24,m1db.bsky.social,meidastouch.com,I'd feel a lot better if RFKjr was there personally passing out Ivermectin and rodent penii,2026-05-09T12:31:51.859Z,1,0,0
at://did:plc:u43mpkl7ymrmp22ihbh4kifd/app.bsky.feed.post/3mlerafwqnc2s,wfysh.bsky.social,meidastouch.com,"oh great, inexperienced unqualifieddepleted teams of probably all white people",2026-05-08T22:20:09.361Z,1,0,0
at://did:plc:u2no6gj6rcsr6q3xc5xd76du/app.bsky.feed.post/3mle6qlycq22h,skipperdot001.bsky.social,meidastouch.com,"In 2025, the Trump Regime laid off all full-time employees in the CDC’s Vessel Sanitation Program (VSP), responsible for inspecting cruise ships & investigating outbreaks--which impacted the CDC's ability to conduct in-person inspections. The program was funded by the cruise industry, not taxpayers.",2026-05-08T16:49:11.481Z,1,21,3
at://did:plc:yd64zvlfxul5d2phhkhsmcfn/app.bsky.feed.post/3mle7gbc6xs2f,casuallychaotic.bsky.social,skipperdot001.bsky.social,And Trump's still waiting on the personalized cruise ship he was promised.,2026-05-08T17:01:18.468Z,2,0,0
at://did:plc:pmvv2csw7du2fw5m5qja5ra4/app.bsky.feed.post/3mlefn3wrnk2p,deso1980.bsky.social,skipperdot001.bsky.social,This ship would not have been inspected by the cdc regardless so why bring this up?  Also according to the cdc they still do ship inspections the same way they always have.,2026-05-08T18:52:30.181Z,2,1,0
at://did:plc:u2no6gj6rcsr6q3xc5xd76du/app.bsky.feed.post/3mljecolwrc2z,skipperdot001.bsky.social,deso1980.bsky.social,www.huffpost.com/entry/expert...,2026-05-10T18:12:05.602Z,3,0,0
at://did:plc:6wih7vlkt3ktlz4r2tpmhz73/app.bsky.feed.post/3mlehqwuwl22r,leighchevaux.bsky.social,skipperdot001.bsky.social,Does the DT regime get a bounty paid for each American who dies under their watch? Asking for a concerned friend.,2026-05-08T19:30:26.580Z,2,4,0
at://did:plc:yln5f4sbtu4ctbvdbu7hnuun/app.bsky.feed.post/3mleib4wxnc2o,gardenia2112.bsky.social,leighchevaux.bsky.social,"No, they do it for funsies. They don't need the money, and cruelty is the point.",2026-05-08T19:39:29.810Z,3,7,0
at://did:plc:tyum7sqy7cyz4bvgsjtfibey/app.bsky.feed.post/3mle7jdynbs2h,lindakp.bsky.social,meidastouch.com,"Has the CDC even got enough employees left to form a ""team""??",2026-05-08T17:03:01.964Z,1,3,1
at://did:plc:tuvsii5froxktfs6wnjpoj6p/app.bsky.feed.post/3mle6u4c7mc22,roelgrif.eurosky.social,meidastouch.com,I hope there are a few sensible people left at the CDC.,2026-05-08T16:51:09.245Z,1,3,0
at://did:plc:tsjcoizek4afpjxuiylzleg2/app.bsky.feed.post/3mleczlrjqs2x,nbrockmann.bsky.social,meidastouch.com,Please tell me RFK Jr will personally escort them; I’m sure his excellent genes will keep him safe,2026-05-08T18:05:48.216Z,1,0,0
at://did:plc:ti4bzqmzm65y2gfzs3daoaxp/app.bsky.feed.post/3mlea5jx6cs27,madamedefarge2a.bsky.social,meidastouch.com,Oh lucky them!!! They should feel so much safer now!,2026-05-08T17:14:19.295Z,1,5,0
at://did:plc:tgaecz2x6jhdwu7iegegoa2f/app.bsky.feed.post/3mle7cjouec2q,finstersghost.bsky.social,meidastouch.com,cdc was hollowed out by the fascists. center for disease capitulation?,2026-05-08T16:59:13.054Z,1,0,0
at://did:plc:syqbte2kqlbeky53t7yyoyal/app.bsky.feed.post/3mlekhnx2k22a,zumti.bsky.social,meidastouch.com,35 day long cruises are a complete and total disaster to prevent diseases from spreading,2026-05-08T20:18:56.449Z,1,1,0
at://did:plc:6s6vr6w3awxoewotnecefiff/app.bsky.feed.post/3mlertjzwok2a,ftwdiana.bsky.social,zumti.bsky.social,"You couldn't pay me to go on a cruise. It's like ""Come for the buffet, stay for Norovirus.""",2026-05-08T22:30:51.195Z,2,1,0
at://did:plc:sp46m4g3r5kcm4gobvzs7d3x/app.bsky.feed.post/3mlekftznx22q,marvintheandriod.bsky.social,meidastouch.com,"Wouldn't have happened if they had a ballroom.

Just saying.",2026-05-08T20:17:55.716Z,1,1,0
at://did:plc:s5aajhnldmaoslbfo4val7yr/app.bsky.feed.post/3mle6mntupk2y,oldchickopinions.bsky.social,meidastouch.com,"I'm old enough to remember the last time the ""escorted"" sick passengers off a cruise ship infected with Covid.

1.2 million dead Americans later...",2026-05-08T16:46:59.214Z,1,7,3
at://did:plc:s53g2f5abjyeqxix22rexzij/app.bsky.feed.post/3mleeij7u6c2b,eddietheteacher.bsky.social,meidastouch.com,Here we go again...,2026-05-08T18:32:02.598Z,1,0,0
at://did:plc:rv4lgprijh6y5j7ranjih73i/app.bsky.feed.post/3mle6lahwsc2b,splatterthought.bsky.social,meidastouch.com,I remember when conservatives considered these kinds of measures tyrannical...,2026-05-08T16:46:11.637Z,1,6,0
at://did:plc:rr46uy6yvbwqcwumfr2a2qmp/app.bsky.feed.post/3mle6do5gbc2k,theresistanceco.bsky.social,meidastouch.com,Seems like a good epicenter for the latest fuck up from this regime.,2026-05-08T16:41:57.538Z,1,26,1
at://did:plc:yzpu4ennx3e6tom2lpm3ycim/app.bsky.feed.post/3mle7p7dagk2u,cami4change.bsky.social,theresistanceco.bsky.social,🎯 total fuck ups,2026-05-08T17:06:18.395Z,2,4,0
at://did:plc:kuqy4pg7atuxtn6e4r5h5l57/app.bsky.feed.post/3mle77v2xzc23,vspouse.bsky.social,theresistanceco.bsky.social,exactly ‼️,2026-05-08T16:57:44.321Z,2,1,0
at://did:plc:rljyvbn4l5xjfczy2uylptc3/app.bsky.feed.post/3mleithse322u,wakkobro3.bsky.social,meidastouch.com,they are going to let this spread in hopes of us forgetting the epstein files,2026-05-08T19:49:45.172Z,1,0,0
at://did:plc:rai7s6su2sy22ss7skouedl7/app.bsky.feed.post/3mlfps2ttpk26,tracey-m.bsky.social,meidastouch.com,Do they have any teams left?,2026-05-09T07:26:53.967Z,1,0,0
at://did:plc:r3h2rjsvcwqufdrm6crffxxg/app.bsky.feed.post/3mle6ffrvu22q,scottyklink.bsky.social,meidastouch.com,As long as they take care of their individual metabolic health I’m sure they will be fine…,2026-05-08T16:42:55.881Z,1,0,0
at://did:plc:qqgtc6eau5lncsotjik4x5df/app.bsky.feed.post/3mlea45wtvs2b,damitman.bsky.social,meidastouch.com,Is there anyone left in the CDC that isn’t a quack?,2026-05-08T17:13:33.147Z,1,2,1
at://did:plc:qflqq4vvl62kbm4tvqvvtvyx/app.bsky.feed.post/3mle6gqd7es2l,kikalark.bsky.social,meidastouch.com,What could go wrong 😳🤦‍♀️ Do we even have any credible people left in the CDC?,2026-05-08T16:43:40.488Z,1,4,0
at://did:plc:qf6nblq2fzps34bkvyz4bohh/app.bsky.feed.post/3mle67ftn4k2z,zensenjutsu.bsky.social,meidastouch.com,Send the roadkill lover out there.,2026-05-08T16:39:34.611Z,1,0,0
at://did:plc:wleg7ohbd65ypc7avv6xjm4v/app.bsky.feed.post/3mleabi4sg22l,kimby7000.bsky.social,paulapooh.bsky.social,"Absolutely!  University of Nebraska Medical Center Biocontainment Center! 
Remember when those people who had Ebola during 2014 outbreak.  That's where those people went...state of the art in containment.
Probably the best place for them.
From a proud ""blue dot"" Nebraskan",2026-05-08T17:16:31.600Z,2,1,0
at://did:plc:q652yqsddcc6pln5utf4tmk7/app.bsky.feed.post/3mle66wiywc2t,middlerage.bsky.social,meidastouch.com,"So in other words, Fuck you Nebraska 🫠",2026-05-08T16:39:18.534Z,1,5,1
at://did:plc:pwnt5kk5hk7h2isrx3dqt6lt/app.bsky.feed.post/3mledeyxors27,kgrealtor.bsky.social,meidastouch.com,"This has a really high mortality rate, and human to human transmission is rare, but these viruses mutate.  What's to say that this one hasn't done that !  Pretty scary !",2026-05-08T18:12:11.146Z,1,4,0
at://did:plc:pv75nxsntuyyh3zujdqyhglq/app.bsky.feed.post/3mledrsjlhc2t,whopado.bsky.social,meidastouch.com,Why would they transport those people to the center of the country? Why not some isolated shithole state like Florida or Texas?,2026-05-08T18:19:20.602Z,1,0,0
at://did:plc:pprlv5oiyctiwne5xygtcojl/app.bsky.feed.post/3mlejwsedf22e,jbackoffjack.bsky.social,meidastouch.com,Yeah Nebraska!!! My home state.  It’s where the Ebola people went in 2014 and the Covid cruise people went in February 2020 - before all hell broke loose in the country.,2026-05-08T20:09:30.652Z,1,0,0
at://did:plc:pplth67jdkmhu2xt5g47drne/app.bsky.feed.post/3mlgd6fuzms2m,leerowan.bsky.social,meidastouch.com,"Given how Rump has wrecked the CDC, are we supposed to be REASSURED by this?  Will they even wear masks?",2026-05-09T13:13:49.288Z,1,0,0
at://did:plc:pgzhw7s5dq3hcne6flmchefo/app.bsky.feed.post/3mlfcdn3llk2r,artkz.bsky.social,meidastouch.com,Here we go again!,2026-05-09T03:26:11.134Z,1,0,0
at://did:plc:pghavzkq5plfwyzyx3oqunfy/app.bsky.feed.post/3mlgjrnpdak26,jeffrey49.bsky.social,meidastouch.com,"Does CDC still exist? Do they still have any professionals working there? Or are their only qualifications that they can spell RFK Jr or Trump?
Why send them if they don't believe in viruses?",2026-05-09T15:11:57.475Z,1,0,0
at://did:plc:pehi7twi4wai2mgs7ulxk2nr/app.bsky.feed.post/3mle7y6wegk2x,shanoprogressive.bsky.social,meidastouch.com,futurism.com/health-medic...,2026-05-08T17:11:19.963Z,1,4,0
at://did:plc:z45kcsfv3sti37slravrnp6r/app.bsky.feed.post/3mleac22krc2f,sammythecat.bsky.social,shanoprogressive.bsky.social,"A super dumb Dump move. 
“It’s also brought attention to an eyebrow-raising decision by the Trump administration made almost exactly a year ago. Targeted by sweeping cuts like other agencies as part of Elon Musk’s crusade to gut federal spending…”",2026-05-08T17:16:50.402Z,2,4,1
at://did:plc:z45kcsfv3sti37slravrnp6r/app.bsky.feed.post/3mleacnqqrs2f,sammythecat.bsky.social,sammythecat.bsky.social,"“…the Centers for Disease Control and Prevention cleared out almost its entire Vessel Sanitation Program, a key group that ensures ships are properly sanitized to prevent them from becoming the type of plague frigate the world is now dealing with.” 
😡",2026-05-08T17:17:11.052Z,3,3,0
at://did:plc:pmvv2csw7du2fw5m5qja5ra4/app.bsky.feed.post/3mlefwtiyjk2p,deso1980.bsky.social,sammythecat.bsky.social,They don’t do that with international ships that aren’t going to a us port. Everything you are saying is irrelevant,2026-05-08T18:57:56.887Z,4,0,0
at://did:plc:p36ixblpxud6txzobpkrtlpa/app.bsky.feed.post/3mle67huo6c2u,alissa914.bsky.social,meidastouch.com,"Beats how I thought RFK would handle it with thoughts, prayers, and a bottle of B12 vitamins with a can of Sprite and a can of Spaghetti-Os.",2026-05-08T16:39:36.742Z,1,1,0
at://did:plc:hpjclsn3u2r47hkw3kb2e6zp/app.bsky.feed.post/3mleaawijrk2e,rkfatheree.bsky.social,alissa914.bsky.social,He hasn’t landed yet. Hope he doesn’t put them to work on a farm.,2026-05-08T17:16:13.111Z,2,0,0
at://did:plc:ol2u4yauy5gi2rphni6lx4w3/app.bsky.feed.post/3mlfi5ez3r22x,sinmam.bsky.social,meidastouch.com,They'll be housed at a motel 6 in Nebraska!,2026-05-09T05:10:03.788Z,1,0,0
at://did:plc:og4y5sjx65txiro565t7swxm/app.bsky.feed.post/3mledngn4f22u,catsdogshorses.bsky.social,meidastouch.com,Should quarantine at White House or with worm infested kennedy,2026-05-08T18:16:53.917Z,1,0,0
at://did:plc:njtxkzfdx266sxiwcqbdjjzg/app.bsky.feed.post/3mle7bse4u22l,mirvphy.bsky.social,meidastouch.com,I hope they have enough livestock deworming medicine.,2026-05-08T16:58:48.585Z,1,2,0
at://did:plc:ng6iqoo4s5ivi7mbnsez57oj/app.bsky.feed.post/3mle6ba63ok23,domiracer.bsky.social,meidastouch.com,Is that where JFK jr's witch doctors and shamen live?,2026-05-08T16:40:35.771Z,1,0,0
at://did:plc:mzvjeydsriuw57hh33jx6kxp/app.bsky.feed.post/3mlebdrwnos2t,cambobomb.bsky.social,meidastouch.com,"The CDC has been neutered by Trump. Well, at least America has more resources for war...  domestic healthcare won't defeat your enemies.  /s",2026-05-08T17:35:42.735Z,1,0,0
at://did:plc:mwbwm3mdqgxazboc45nihd2p/app.bsky.feed.post/3mlf2ukzvc226,sugarsgirl.bsky.social,meidastouch.com,How about those already back in the US who flew back and likely went about their lives until informed?,2026-05-09T01:12:29.472Z,1,2,1
at://did:plc:mvpu7crom7rvtaxmmn7wopi4/app.bsky.feed.post/3mleqr2xju226,farmersdaughter1.bsky.social,meidastouch.com,Welp.  I've lived a good life.,2026-05-08T22:11:34.536Z,1,1,0
at://did:plc:muudl5lorqhltchsqn7kzl27/app.bsky.feed.post/3mle6fekxr222,agrippa7.bsky.social,meidastouch.com,"RFK Jnr is heading to Nebraska to oversee the situation.  
Racoons are booking flights to Florida and tanning beds are booked out.",2026-05-08T16:42:54.605Z,1,4,0
at://did:plc:wleg7ohbd65ypc7avv6xjm4v/app.bsky.feed.post/3mle7wctafc2l,kimby7000.bsky.social,agrippa7.bsky.social,He does NOT need to come here.  We've got this without him!,2026-05-08T17:10:16.946Z,2,1,0
at://did:plc:3nbfelh6dcv2cltchurjv32x/app.bsky.feed.post/3mlecobhzks26,osbeachwalker.bsky.social,kimby7000.bsky.social,"???? I’m not so sure “you” have this! I ask again, how are they getting there half way across our country?",2026-05-08T17:59:28.319Z,3,0,0
at://did:plc:wleg7ohbd65ypc7avv6xjm4v/app.bsky.feed.post/3mlecrs4s422u,kimby7000.bsky.social,osbeachwalker.bsky.social,I'm guessing the amazing staff of doctors at UNMC are in coordination to ensure safe transport.,2026-05-08T18:01:26.441Z,4,2,0
at://did:plc:mb4yitmnpuxn537siqi624un/app.bsky.feed.post/3mle73wbi6c2o,mandysmom.bsky.social,meidastouch.com,Nebraska must have stockpiles of Ivermectin and bleach injections ready to go.,2026-05-08T16:55:31.366Z,1,2,0
at://did:plc:m4yrz4ivv5lagfwaubu4wppw/app.bsky.feed.post/3mleltuk6fc2i,tommy2legs67.bsky.social,meidastouch.com,Send them to mar a lardo,2026-05-08T20:43:39.762Z,1,0,0
at://did:plc:m336bjvotupfhqsroiq6hpsq/app.bsky.feed.post/3mlecotae3k2y,jjarlva.bsky.social,meidastouch.com,We’re so f’d.,2026-05-08T17:59:46.942Z,1,4,0
at://did:plc:lv2osbkg6ccos77ci3xlx3vk/app.bsky.feed.post/3mle7jwzok22o,rbtec.bsky.social,meidastouch.com,RFK Jr. should be there to give every passenger a wet kiss.,2026-05-08T17:03:21.921Z,1,1,0
at://did:plc:lmpdtixijeytgixl2kb4fwv5/app.bsky.feed.post/3mlepjuntm225,cambo13.bsky.social,meidastouch.com,The science isn’t proven. They should just release them back into the general population. What could possibly go wrong.,2026-05-08T21:49:39.305Z,1,0,0
at://did:plc:lj4glhnmsfve7vxn3aj5xcds/app.bsky.feed.post/3mlfjo5gtnc2f,mafkr.bsky.social,meidastouch.com,"We got a roadkill enthusiast as our health director, what can go wrong?",2026-05-09T05:37:20.018Z,1,0,0
at://did:plc:lbcjx7vqui4542pfzx7to7rh/app.bsky.feed.post/3mlf3z6axek2x,emile507.bsky.social,meidastouch.com,Luckily they are not in the Caribbean Kegsbreath and 🍊🤡 would have blown the ship up.,2026-05-09T01:32:57.587Z,1,0,0
