commentId,videoId,title,channelTitle,searchQuery,commentAuthor,commentText,commentPublishedAt,commentLikeCount
UgxtEkFcfuoy_9KWIz94AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Yordi2026,lol you really think we gonna fall into this trap again,2026-05-07T16:45:44Z,2
Ugz4zimrqxpIVbBZpKZ4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@mojoe8005,“Not the next covd” 🙄 right… it’s exactly to a T how cvd started (cruise ship/planes airport) and this is a 40% mortality rate and cvd was 3%,2026-05-07T19:32:47Z,0
Ugy9Ya-Ah570paqyTcp4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@deborahrobinson6553,Doge cut funding to NIH and a pilot program that was to study the transmission of the hantavirus from animals to humans,2026-05-09T00:32:10Z,0
UgyLsScM-mQyA9-6hJF4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@bigmsmslovee,At this point season three is going to wipe us out,2026-05-09T06:08:30Z,0
UgybL4FY7QVqH6R5SKJ4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@warrpedd,"Jan 22, 2020: “We have it totally under control. ... It’s going to be just fine.”   - President Trump",2026-05-07T16:03:35Z,21
UgwdH_RtNxwYrDiieNJ4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@FT4Freedom,Argentina? Yah. Obviously. Sounds like it's jumping around just fine. Went from a landfill to a cruise ship to the continents. My suspicion is that they have mis-identified the strain. Andes-X.,2026-05-08T01:57:03Z,0
UgzPD-vnpgHqfWp5jQt4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@1humbleceo,Sounds like damage control,2026-05-09T02:33:16Z,0
Ugx01b9oPm2oMIdmYpZ4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@janleeh,Every virus can change and cross over,2026-05-07T15:56:20Z,1
UgwNbnrDuu9pTxEBvj94AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@MichealVallieres,You know what these corrupt media and corrupt governments won't talk about moderna was working on a vaccine in 2023 what a coincidence,2026-05-08T05:16:16Z,1
UgwUBP2AVcGB8wu8Zi94AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@MichaelConnor-e3z,Its been exsisting forever it is not air born it only lastes from person to person and that's even rare,2026-05-13T03:45:15Z,0
UgyFk8K5Da4ObTXvloV4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@bitezumm,"WHO was dropping so many balls initially with covid, making sure nobody overreacts etc. I know nothing of this virus, but I think people have lost trust when officials tell not to worry.",2026-05-07T23:28:49Z,1
UgxLIDaWnhbzLxPHAPx4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@signsofplay,"By now, we all know what to do if asked to comply.",2026-05-07T13:38:15Z,7
Ugyi-UXXK_5Bdosa85p4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@kauhanen99,better move out all big cities :D,2026-05-08T09:52:13Z,0
UgxAsH-y7Dx-IOrejDh4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Oppoluzo,I can’t believe this is a coverup for the Disney staff child 🌽 case in early of May 😢 sickening world we live in,2026-05-15T19:10:42Z,1
UgwS1LNO4EqmSTbUlJB4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Plumber_Moxley,Why would someone go bird watching in a landfill 🙄,2026-05-11T08:03:33Z,0
UgxT6prgNUG_6oxNiYx4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@TheFreshestFit,Plague DLC,2026-05-11T04:53:11Z,0
Ugx8_jWSESXtocss1Zx4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@alice_adventure1334,Hantavirus reached Australia!? Nah my uncles and aunties are cooked💀💀,2026-05-11T13:09:43Z,0
Ugx9sEHdchAJ7Crp0Rl4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@USelfAllah,Hanta Virus turns you into a ZOMBIE and those people are going insane scratching off the ship cabin walls - that is a REAL side effect of the Virus,2026-05-10T01:34:11Z,1
UgyRb1P1BXiUcBgR2rx4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@IMALEMON470,Why in the WORLD did we let them out the ship? They probably just became the reason at least 10 people will die. This is so stupid,2026-05-09T22:11:22Z,1
Ugz82Jze9hgS9U7Z8Kh4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@yvonneplant9434,It's what killed Gene Hackman's wife.,2026-05-07T14:20:19Z,4
Ugwp8pfit3foA2otuNV4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@randyingram,Restrain or quarantine? The people that came back to the United States after they start showing symptoms. Isn't that too late? Doesn't mean that's possibly spread already at that point,2026-05-12T15:31:50Z,0
UgxVBwMmd46vHed2oCF4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@KevinAlvarado-h7t,NO COMPLIANCE.,2026-05-07T21:36:21Z,2
UgxH_LXqWMbZYuGh9Yl4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Alien-Earth1,"breh, get ready for pandemic #2, plus no oil, world grind to halt, oh well",2026-05-07T22:22:49Z,3
UgzxWw3QEFSoVoHdao94AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@pimpinace_175,"CDC and world health organization are the enemy of the people, they let them off the ship",2026-05-08T04:24:49Z,1
Ugx35g3jVflsAqPM3gh4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@jenhayes2036,Open up pandoras box,2026-05-07T18:27:13Z,0
UgxNsmOamjBM2K-jTod4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@TadeoUgarte-w3l,I’m safe I live ocklhoma  and usa,2026-05-08T20:22:19Z,0
Ugw3o-IRsJIGtr2mFTd4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@maxalmas,What cruise ship takes their people to a bloody landfill..?,2026-05-08T06:18:44Z,0
UgyBgwyJxP29ATFK0il4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@PhilReid-x7j,Nothing like a virus on a cruise ship to spread through the world,2026-05-08T02:42:23Z,0
UgzAqBuCuVa60qiq8dB4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Gbvjguf7rugggd6,What's next,2026-05-07T16:27:27Z,0
Ugw6mnhPCcTwhPT3vQR4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@QuattroMUHC,1 KING BOB-OMB COULD HELP,2026-05-08T19:57:26Z,0
UgzLyOUWx2u4YVJRstt4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@MarioBianchi-c2m,E morte sia!,2026-05-07T21:43:42Z,0
Ugzla3if2uSk1bZTLCh4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Aju-y8b,Viruses ❤to travel 😂😂😂,2026-05-07T15:28:54Z,0
UgxiJNeaKbT7qPSG_sV4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@hethemandan,“We have known about it foe 6 DECADES” AND WE HAVE NO VACCINE YET WHAT THE ACTUALLLL FEEKKKKKKKKK😮😮😮😮😮😮😮,2026-05-07T18:48:03Z,2
Ugxti_jOEQng8aKFweh4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@jorget1538,Instead of just talking SEND SHIPS WITH A LOT OF SANITIZER to star cleaning that boat and the rooms of the passengers;,2026-05-08T17:20:37Z,0
Ugw_x7v7zWAoRGemaF94AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@robertmastes135,"Why didn’t they take everyone suspected of having it, or who came into contact with it, to one secure location? I just don’t get why you’d put the whole world in danger for no reason at all—it makes no sense to me. If this gets bad, the people who allowed them to travel and go to different places are 100% to blame.",2026-05-08T00:35:06Z,0
Ugw3ACHCYxhNC5YzR154AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Melodious21-f7r,Why would a couple leave their luxury cruise boat to visit a landfill?!,2026-05-07T21:54:03Z,9
UgwSJ_Er95zTzrsSj8V4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Gyokkotheworst,NUKE THE BOAT,2026-05-08T03:06:55Z,1
UgyjmGuDFsS3_TFVyEl4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@misst11311,This looks like something I've seen before... didnt the whole covid thing start with a cruise ship?,2026-05-10T20:41:49Z,0
UgwYu-UtWoihFs9b0ap4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@elinogales,I have every reason to believe that Israel had something to do with this.,2026-05-08T20:44:19Z,2
UgzwpMKv87BJaKeoPGl4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@naynayc900,Why they can remove the boat n destroy it,2026-05-09T17:00:20Z,0
UgxuH1RhEK08ytdCD154AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@scottm8914,"What is this world anymore , the lady who lost her mother is back too?",2026-05-07T17:49:35Z,0
Ugyep2IVQ26RAo1RmIR4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@JessGree-h5l,ARIZONA?!,2026-05-07T15:59:46Z,0
UgxFLKMDbRMOTuLwbpV4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@jayp-ki4zo,People gotta stop going cruise ships man,2026-05-07T20:17:10Z,1
UgxC5qAjOa_79iuA5914AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@PunishThem-k2q,They got if from chewing on the Krusty brand bubble gum Chew Goo.,2026-05-08T00:19:13Z,0
UgzKObyglO_kApcDxRl4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@thomasgibson7473,I am about to mask up right now I am a military veteran served 6 years U.S. ARMY take it from me we all must start wearing masks right now before it's  too late,2026-05-09T05:08:44Z,0
UgyuldsCMVa9njB1rZ14AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Norbac60623,It’s a distraction from Disney cruise ship 🚢  22 arrested,2026-05-10T07:21:35Z,0
UgwC6ciJmRXyhMGCXel4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@edysmith9758,They went to a land field they wasn’t looking for birds . Maybe they saw something in the land field in pick up being curious .  But put it down or took it with them a rock or something that had rat poo on it .  Check their suit cases .maybe pick up a dying  rat thinking it was a bird . I don’t know just saying. They had to seen something. Did one of them fall in the land field?Did they drive to the land field?,2026-05-07T15:47:06Z,0
UgyFmaepEi2u0_8FmP14AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@steadybreeze1443,"They have to isolate them
People never follow instructions 
I know one lady who brought Covid to her home and had a family friend killed by her behaviour she came to Canada and was required to stay in her son home and she went out to grocery stores …",2026-05-08T04:46:58Z,0
UgyzFhmesClgPsniGLN4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@smnbeasleyHp256,Is this shirt real?,2026-05-07T19:49:07Z,0
Ugzft6gvjG33iCBpUTx4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@boricuba,They already started you know what they want to do,2026-05-07T20:03:55Z,1
UgxQwqRasDYELEEtncR4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@dragoonseye76,I would say just wash your hands more often. But jumping on a floating Petri dish is just asking for it.   They would have saved a ton of money by just staying home and licking doorknobs,2026-05-08T13:56:15Z,0
Ugwy5De_EbnBAduzrMN4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@VFXforfilm,Probably not the next pandemic but a planned prep.,2026-05-07T17:08:44Z,10
Ugxh5YbRpRuWQ2dAJsh4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Berrik_The-Boxer,rats are our biggest opps bro 💔,2026-05-07T19:08:43Z,0
UgyQ6GUve4wV9m_5kcJ4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@jorbertorobot269,Imagine traveling around the world to see a landfill full of rats,2026-05-07T22:07:40Z,1
UgyI6kGJ3yKA-WIGt594AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@vor12jahren72,😂😂😂😂😂😂😂,2026-05-08T01:25:38Z,1
Ugw8VasVHYo_u5lVAwF4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@thomasgibson7473,The people who are on that boat should not be allowed to come on land around others some say they have rights but doesn't  everyone? We have the right to be safe from harm this will harm a lot of people if they come to shore,2026-05-09T05:04:07Z,0
Ugx7qwcH87q3EWXsg2x4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@christi186,"Another reason why cruise ships are a ""no thanks"" from me. 💁‍♀️",2026-05-07T18:15:55Z,3
UgzSgDxH0XC6aUbNiex4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@adeyemiadewale571,"The most stupid people are those who believe this manufactured virus is natural, after the whole world knew those who are behind the covid.
 They  even saying it to your face that they will soon make another one, and here they go... bill gates and his WHO money making venture",2026-05-08T08:05:25Z,1
UgyCL_7kfsO2sY7RJ3R4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Barnacleboy906,It's all the governments of the world to control human population.,2026-05-09T03:20:17Z,0
UgziBdlwwpS1qXLhV9N4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@twilson951,"Wtfe, we dont trust you. Yall need more people.",2026-05-08T14:09:19Z,0
UgzVoGdFQMIOP8cO3P14AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@Jone-ky9sp,Lol,2026-05-10T14:41:30Z,0
UgxGulrs2xunMaZADYR4AaABAg,SBJq1fMCoSU,What is the Hantavirus? What to Know After Cruise Ship Outbreak,TODAY,hantavirus cruise ship outbreak,@sherpatashitshiring1402,What a joke if don’t spread human to humans then how that air hostage  dye …must make aware before it’s too late ..,2026-05-07T16:19:22Z,0
